age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
31,services,single,secondary,yes,-248,no,no,unknown,27,jul,5.0,1,-1.0,0,unknown,no
27,admin.,married,tertiary,no,2855,no,no,cellular,22,jul,138.0,2,178.0,4,success,yes
60,unemployed,married,primary,no,0,no,no,cellular,22,jul,1193.0,1,412.0,1,other,yes
35,management,married,tertiary,no,775,no,no,unknown,27,jul,9.0,1,-1.0,0,unknown,no
34,unemployed,single,tertiary,no,1974,no,no,cellular,22,jul,355.0,1,342.0,3,success,yes
23,management,single,tertiary,no,1807,no,no,cellular,27,jul,606.0,1,-1.0,0,unknown,yes
43,management,married,tertiary,no,839,no,no,cellular,22,jul,942.0,1,-1.0,0,unknown,yes
34,management,divorced,tertiary,no,70,yes,no,unknown,22,jul,5.0,1,701.0,6,other,no
35,admin.,single,secondary,no,321,no,no,cellular,21,jul,143.0,1,412.0,3,other,yes
24,admin.,single,secondary,no,1055,no,no,cellular,21,jul,338.0,1,-1.0,0,unknown,no
27,admin.,single,secondary,no,125,no,no,cellular,21,jul,104.0,1,288.0,8,failure,no
49,management,divorced,tertiary,no,300,no,no,cellular,21,jul,316.0,1,-1.0,0,unknown,yes
45,technician,single,tertiary,no,1591,no,no,cellular,15,jul,392.0,4,-1.0,0,unknown,no
54,blue-collar,married,secondary,no,1636,no,no,telephone,20,jul,1008.0,2,-1.0,0,unknown,yes
29,management,single,tertiary,no,2344,yes,no,cellular,20,jul,288.0,1,133.0,2,failure,no
24,technician,single,secondary,no,3843,no,no,cellular,15,jul,561.0,2,-1.0,0,unknown,no
61,retired,married,secondary,no,938,no,no,cellular,15,jul,392.0,2,183.0,3,success,yes
41,blue-collar,married,primary,no,178,yes,no,unknown,20,jul,5.0,1,791.0,1,failure,no
47,self-employed,married,secondary,no,523,no,no,unknown,20,jul,7.0,1,-1.0,0,unknown,no
29,admin.,single,secondary,no,854,no,no,cellular,20,jul,175.0,5,95.0,1,other,no
29,admin.,single,secondary,no,1277,no,no,cellular,20,jul,165.0,2,481.0,1,success,yes
35,blue-collar,married,secondary,no,-17,yes,no,unknown,20,jul,7.0,1,-1.0,0,unknown,no
31,unemployed,divorced,tertiary,no,756,no,no,cellular,20,jul,355.0,2,-1.0,0,unknown,yes
73,retired,married,primary,no,1388,no,no,cellular,20,jul,146.0,3,190.0,3,success,no
57,blue-collar,married,primary,no,3498,no,no,cellular,15,jul,210.0,2,456.0,2,success,no
29,student,single,secondary,no,658,no,no,cellular,15,jul,198.0,2,244.0,4,other,yes
35,management,married,tertiary,no,2374,yes,yes,cellular,20,jul,174.0,2,215.0,6,other,no
66,retired,married,primary,no,2173,no,no,cellular,15,jul,178.0,1,181.0,5,failure,no
42,unemployed,married,secondary,no,1289,no,no,cellular,15,jul,250.0,4,415.0,2,failure,yes
57,retired,married,secondary,no,3738,yes,no,cellular,20,jul,178.0,2,92.0,8,failure,yes
46,blue-collar,married,secondary,no,6879,no,no,cellular,20,jul,296.0,1,281.0,2,failure,no
63,blue-collar,married,secondary,no,180,no,no,cellular,15,jul,390.0,2,182.0,5,success,yes
44,management,single,tertiary,no,1090,no,no,cellular,19,jul,204.0,4,532.0,2,other,yes
68,retired,married,secondary,no,2469,yes,no,telephone,15,jul,552.0,2,-1.0,0,unknown,yes
45,management,married,tertiary,no,31472,no,no,cellular,19,jul,568.0,7,-1.0,0,unknown,yes
64,housemaid,married,primary,no,768,no,no,cellular,15,jul,250.0,2,182.0,1,success,no
32,entrepreneur,married,tertiary,no,762,no,no,cellular,19,jul,187.0,11,-1.0,0,unknown,yes
31,technician,single,secondary,no,2544,no,no,cellular,15,jul,252.0,1,184.0,3,success,yes
47,admin.,married,secondary,no,3676,no,no,cellular,15,jul,415.0,2,342.0,1,other,yes
60,admin.,married,unknown,no,478,no,no,cellular,19,jul,173.0,2,311.0,8,failure,yes
36,management,divorced,tertiary,no,1057,no,no,cellular,19,jul,230.0,2,164.0,2,failure,yes
46,admin.,married,secondary,no,5021,no,no,cellular,15,jul,957.0,1,182.0,1,success,yes
60,retired,divorced,tertiary,no,979,yes,no,cellular,15,jul,346.0,1,181.0,4,success,yes
42,management,married,unknown,no,1519,no,no,cellular,19,jul,268.0,1,-1.0,0,unknown,yes
30,management,single,tertiary,no,232,no,no,cellular,15,jul,219.0,1,91.0,1,success,yes
30,admin.,married,secondary,no,222,no,no,telephone,14,jul,343.0,9,-1.0,0,unknown,no
30,self-employed,married,secondary,no,123,no,yes,unknown,17,jul,66.0,1,85.0,5,other,no
36,blue-collar,single,tertiary,no,1830,no,no,cellular,15,jul,185.0,5,181.0,6,failure,no
58,blue-collar,divorced,primary,no,1299,no,no,cellular,19,jul,128.0,2,234.0,2,failure,no
46,technician,married,secondary,no,9299,no,no,cellular,19,jul,1148.0,1,276.0,2,other,yes
56,blue-collar,married,secondary,no,813,yes,yes,unknown,14,jul,71.0,1,-1.0,0,unknown,no
66,retired,married,secondary,no,154,no,no,cellular,15,jul,268.0,5,181.0,2,failure,yes
34,technician,married,secondary,no,806,no,no,cellular,19,jul,253.0,3,458.0,1,success,yes
28,student,single,secondary,no,205,no,no,cellular,14,jul,87.0,3,184.0,2,other,yes
39,blue-collar,married,secondary,no,2467,no,no,cellular,19,jul,207.0,2,276.0,3,other,yes
32,services,married,primary,no,164,yes,no,unknown,17,jul,19.0,1,-1.0,0,unknown,no
51,admin.,married,secondary,no,423,yes,yes,cellular,16,jul,84.0,5,183.0,2,failure,no
35,management,married,secondary,no,724,yes,no,cellular,14,jul,287.0,2,415.0,1,failure,yes
68,retired,divorced,secondary,no,4189,no,no,telephone,14,jul,897.0,2,-1.0,0,unknown,yes
30,admin.,married,secondary,no,1081,no,no,cellular,16,jul,222.0,2,-1.0,0,unknown,no
33,technician,married,secondary,no,183,no,no,cellular,16,jul,457.0,2,182.0,3,other,yes
42,management,divorced,tertiary,no,5037,no,no,cellular,16,jul,100.0,6,84.0,14,success,no
49,services,married,secondary,no,725,no,yes,unknown,14,jul,70.0,1,-1.0,0,unknown,no
30,management,single,tertiary,no,1268,no,no,cellular,16,jul,73.0,4,-1.0,0,unknown,no
34,technician,single,tertiary,no,2733,no,no,cellular,14,jul,604.0,1,-1.0,0,unknown,yes
27,student,single,unknown,no,132,no,no,cellular,14,jul,276.0,1,-1.0,0,unknown,yes
36,management,divorced,tertiary,no,649,no,no,cellular,16,jul,237.0,2,91.0,1,failure,no
48,unemployed,married,secondary,no,817,no,no,cellular,16,jul,806.0,3,183.0,5,success,yes
86,retired,married,primary,no,1255,no,no,telephone,14,jul,247.0,1,180.0,3,success,yes
30,blue-collar,single,secondary,no,180,no,no,cellular,14,jul,203.0,1,183.0,2,failure,no
37,management,married,tertiary,no,0,no,no,cellular,16,jul,268.0,2,182.0,3,success,yes
30,technician,single,secondary,no,1112,no,no,cellular,14,jul,133.0,3,-1.0,0,unknown,no
41,management,divorced,tertiary,no,4567,yes,yes,cellular,16,jul,106.0,1,-1.0,0,unknown,no
31,management,divorced,tertiary,no,414,no,yes,cellular,16,jul,241.0,1,-1.0,0,unknown,yes
64,retired,married,secondary,no,588,no,no,cellular,16,jul,574.0,1,179.0,3,success,yes
53,technician,married,primary,no,6181,no,no,cellular,14,jul,817.0,2,209.0,3,other,yes
19,student,single,secondary,no,302,no,no,cellular,16,jul,205.0,1,-1.0,0,unknown,yes
46,management,married,secondary,no,766,yes,no,unknown,16,jul,6.0,1,-1.0,0,unknown,no
22,student,single,primary,no,423,no,no,cellular,16,jul,316.0,1,179.0,10,success,yes
41,technician,single,secondary,no,5329,no,no,cellular,14,jul,397.0,2,-1.0,0,unknown,yes
23,student,single,secondary,no,1298,no,no,cellular,14,jul,603.0,1,-1.0,0,unknown,yes
52,technician,married,tertiary,no,2506,no,no,cellular,16,jul,377.0,1,228.0,3,failure,no
49,blue-collar,married,secondary,no,1946,no,no,cellular,16,jul,486.0,1,-1.0,0,unknown,yes
24,student,single,primary,no,1235,no,no,cellular,14,jul,334.0,4,93.0,6,other,yes
70,retired,divorced,primary,no,482,no,no,telephone,14,jul,413.0,1,181.0,3,success,yes
26,admin.,married,secondary,no,2469,no,no,cellular,16,jul,136.0,8,-1.0,0,unknown,no
46,admin.,divorced,secondary,no,99,no,no,unknown,14,jul,18.0,1,-1.0,0,unknown,no
51,management,married,tertiary,no,3463,no,yes,cellular,13,jul,371.0,2,166.0,3,other,yes
27,admin.,single,tertiary,no,4738,no,no,cellular,13,jul,752.0,1,-1.0,0,unknown,no
60,services,single,secondary,no,739,no,no,cellular,15,jul,261.0,1,182.0,1,success,no
43,unemployed,married,tertiary,no,0,no,no,cellular,16,jul,745.0,1,281.0,1,failure,yes
35,services,married,secondary,no,2918,no,yes,cellular,16,jul,815.0,2,407.0,3,success,yes
40,management,married,tertiary,no,4539,no,no,cellular,13,jul,256.0,3,439.0,1,failure,yes
26,blue-collar,single,secondary,no,2007,no,no,cellular,13,jul,272.0,3,182.0,2,success,yes
38,admin.,single,secondary,no,4803,no,no,cellular,16,jul,129.0,2,182.0,2,success,no
58,management,married,tertiary,no,1318,no,no,cellular,16,jul,184.0,1,179.0,5,failure,no
31,technician,married,tertiary,no,2166,no,no,cellular,13,jul,577.0,6,182.0,2,success,yes
25,technician,single,tertiary,yes,160,no,yes,unknown,13,jul,151.0,1,-1.0,0,unknown,no
22,student,single,secondary,no,71,no,no,cellular,13,jul,337.0,1,181.0,2,success,yes
36,services,married,unknown,no,618,no,no,cellular,13,jul,360.0,1,335.0,2,success,yes
31,unemployed,married,tertiary,no,330,no,no,cellular,13,jul,309.0,1,181.0,3,success,yes
38,self-employed,divorced,tertiary,no,6447,no,no,cellular,13,jul,316.0,3,182.0,1,failure,no
36,management,single,unknown,no,62,no,no,cellular,13,jul,311.0,1,91.0,2,success,yes
63,retired,married,tertiary,no,4692,yes,no,cellular,13,jul,88.0,1,181.0,2,failure,no
24,student,single,secondary,no,1123,no,no,cellular,13,jul,475.0,1,412.0,1,other,yes
79,retired,divorced,primary,no,2787,no,no,telephone,13,jul,617.0,1,377.0,1,success,yes
27,technician,single,secondary,no,643,no,no,cellular,13,jul,317.0,1,-1.0,0,unknown,yes
29,self-employed,single,tertiary,no,1579,no,no,cellular,13,jul,178.0,1,181.0,4,success,yes
28,management,single,tertiary,yes,1414,yes,no,cellular,8,jul,294.0,1,521.0,1,failure,yes
42,management,married,tertiary,no,298,no,no,cellular,8,jul,214.0,4,115.0,6,failure,no
30,student,single,secondary,no,459,no,no,cellular,13,jul,98.0,2,210.0,22,success,no
29,management,single,tertiary,no,1808,no,no,cellular,7,jul,273.0,2,433.0,1,success,yes
70,retired,married,primary,no,2795,no,no,cellular,8,jul,480.0,1,181.0,2,success,yes
47,management,single,tertiary,no,6651,no,no,cellular,8,jul,229.0,1,412.0,2,failure,yes
33,management,single,tertiary,no,1962,no,no,cellular,13,jul,363.0,1,181.0,1,failure,yes
25,blue-collar,single,secondary,no,1857,yes,no,cellular,13,jul,195.0,2,91.0,10,success,yes
71,retired,divorced,unknown,no,392,no,no,telephone,7,jul,276.0,2,-1.0,0,unknown,yes
48,management,single,tertiary,no,159,no,no,telephone,7,jul,229.0,1,251.0,6,success,yes
52,services,married,secondary,no,657,no,no,telephone,7,jul,398.0,2,460.0,2,failure,yes
65,retired,divorced,secondary,no,828,no,no,cellular,13,jul,305.0,1,-1.0,0,unknown,yes
43,technician,married,secondary,no,69,yes,yes,cellular,7,jul,156.0,1,260.0,2,failure,no
80,retired,married,primary,no,1468,no,no,cellular,13,jul,256.0,2,181.0,3,success,no
60,management,divorced,primary,no,2694,no,no,telephone,6,jul,295.0,1,-1.0,0,unknown,no
47,admin.,single,secondary,no,3696,no,no,cellular,12,jul,250.0,2,181.0,4,success,yes
60,technician,married,secondary,no,259,no,no,cellular,6,jul,396.0,1,386.0,2,success,yes
55,unknown,married,secondary,no,1157,no,no,cellular,12,jul,289.0,1,412.0,2,failure,no
37,technician,married,secondary,no,432,yes,no,cellular,6,jul,386.0,3,776.0,55,failure,yes
33,blue-collar,single,secondary,no,688,no,no,unknown,6,jul,226.0,1,-1.0,0,unknown,no
72,admin.,married,primary,no,2321,no,no,cellular,12,jul,200.0,6,122.0,6,other,no
31,management,single,tertiary,no,2907,yes,no,cellular,12,jul,248.0,1,194.0,3,failure,yes
57,retired,married,secondary,no,1044,no,no,telephone,12,jul,567.0,1,182.0,3,success,yes
72,retired,divorced,tertiary,no,402,no,no,cellular,12,jul,194.0,3,-1.0,0,unknown,no
36,management,married,tertiary,no,93,no,no,cellular,12,jul,262.0,2,182.0,7,failure,yes
30,management,married,tertiary,no,69,yes,no,unknown,6,jul,42.0,1,-1.0,0,unknown,no
50,technician,married,tertiary,no,0,no,yes,cellular,6,jul,257.0,1,85.0,7,failure,no
46,management,divorced,tertiary,no,558,no,no,cellular,6,jul,319.0,1,-1.0,0,unknown,yes
29,services,single,secondary,no,102,no,no,cellular,12,jul,154.0,1,182.0,5,failure,no
29,management,single,unknown,no,560,no,no,cellular,6,jul,212.0,1,92.0,2,success,no
32,management,single,tertiary,no,623,no,no,cellular,6,jul,335.0,3,194.0,2,failure,yes
30,self-employed,single,tertiary,no,251,no,no,cellular,12,jul,537.0,1,-1.0,0,unknown,yes
20,student,single,primary,no,134,no,no,cellular,12,jul,273.0,1,277.0,3,other,no
24,admin.,single,tertiary,no,674,yes,no,cellular,6,jul,267.0,1,-1.0,0,unknown,yes
25,management,single,tertiary,no,380,no,no,cellular,12,jul,167.0,1,-1.0,0,unknown,no
50,entrepreneur,divorced,tertiary,no,315,no,no,cellular,12,jul,101.0,2,185.0,2,failure,no
65,retired,divorced,secondary,no,744,no,no,cellular,5,jul,182.0,1,-1.0,0,unknown,no
30,technician,single,tertiary,no,0,yes,no,cellular,5,jul,140.0,1,424.0,8,success,yes
43,admin.,single,secondary,no,386,no,no,cellular,12,jul,220.0,3,529.0,1,failure,yes
27,management,single,secondary,no,843,no,no,cellular,12,jul,123.0,2,185.0,1,success,no
66,retired,divorced,unknown,no,53,no,no,cellular,12,jul,562.0,4,-1.0,0,unknown,yes
32,blue-collar,single,secondary,no,1029,no,no,cellular,5,jul,175.0,4,-1.0,0,unknown,no
35,self-employed,married,tertiary,no,2427,no,no,cellular,12,jul,210.0,3,158.0,7,other,yes
27,unemployed,single,tertiary,no,77,no,no,cellular,12,jul,305.0,4,77.0,1,success,no
28,services,single,secondary,no,198,no,no,cellular,5,jul,128.0,2,-1.0,0,unknown,yes
32,student,single,secondary,no,61,no,yes,cellular,5,jul,178.0,3,515.0,7,failure,no
74,retired,married,primary,no,5539,no,no,cellular,12,jul,390.0,2,159.0,3,failure,no
40,admin.,married,secondary,no,457,no,no,unknown,12,jul,9.0,1,-1.0,0,unknown,no
29,technician,single,secondary,no,738,no,no,unknown,5,jul,29.0,1,-1.0,0,unknown,no
53,admin.,single,secondary,no,654,no,no,unknown,10,jul,67.0,1,-1.0,0,unknown,yes
35,admin.,single,tertiary,no,170,no,no,unknown,12,jul,12.0,1,-1.0,0,unknown,no
35,self-employed,single,tertiary,no,398,no,no,cellular,5,jul,101.0,3,-1.0,0,unknown,no
56,blue-collar,married,primary,no,1014,no,no,unknown,2,jul,5.0,1,-1.0,0,unknown,no
29,student,married,unknown,no,2229,no,no,unknown,9,jul,25.0,1,252.0,1,other,no
27,technician,single,secondary,no,337,no,no,unknown,9,jul,23.0,1,-1.0,0,unknown,yes
26,student,single,secondary,no,1164,no,no,cellular,9,jul,116.0,1,301.0,1,other,no
39,management,divorced,tertiary,no,224,no,no,cellular,2,jul,194.0,2,88.0,1,success,yes
27,student,divorced,unknown,no,383,no,no,unknown,9,jul,15.0,1,-1.0,0,unknown,no
50,unknown,married,unknown,no,558,no,no,cellular,9,jul,464.0,1,683.0,6,failure,yes
45,management,married,secondary,no,2897,no,no,cellular,2,jul,301.0,2,88.0,5,failure,no
29,management,single,secondary,no,966,no,no,cellular,9,jul,1185.0,1,396.0,2,other,no
31,student,single,secondary,no,3511,no,no,cellular,2,jul,667.0,1,-1.0,0,unknown,yes
26,blue-collar,single,secondary,no,463,no,yes,cellular,2,jul,248.0,2,-1.0,0,unknown,yes
43,self-employed,married,tertiary,no,2501,no,no,cellular,9,jul,582.0,2,161.0,4,failure,no
36,technician,single,secondary,no,966,no,no,cellular,9,jul,119.0,9,367.0,4,other,no
43,technician,divorced,unknown,no,4389,no,no,telephone,2,jul,632.0,2,85.0,1,success,yes
32,self-employed,single,tertiary,no,4024,yes,no,cellular,2,jul,150.0,1,-1.0,0,unknown,no
27,admin.,single,secondary,no,914,no,no,cellular,8,jul,131.0,2,-1.0,0,unknown,no
32,technician,single,unknown,no,491,no,no,cellular,9,jul,474.0,7,-1.0,0,unknown,yes
35,blue-collar,single,unknown,no,484,no,no,cellular,8,jul,344.0,1,87.0,3,failure,yes
38,admin.,married,secondary,no,1767,yes,no,cellular,9,jul,483.0,4,239.0,7,success,yes
67,retired,married,tertiary,no,1948,no,no,cellular,2,jul,844.0,2,155.0,5,success,no
31,services,single,secondary,no,1027,no,no,cellular,2,jul,217.0,3,-1.0,0,unknown,yes
59,management,married,secondary,no,111,no,no,telephone,8,jul,312.0,2,381.0,3,failure,no
35,blue-collar,married,secondary,no,262,no,no,cellular,2,jul,96.0,2,109.0,4,success,no
19,student,single,secondary,no,372,no,no,telephone,8,jul,444.0,3,-1.0,0,unknown,yes
79,retired,divorced,unknown,no,2628,no,no,telephone,8,jul,220.0,7,450.0,2,failure,no
28,student,single,secondary,no,196,no,no,cellular,2,jul,423.0,3,-1.0,0,unknown,yes
69,retired,married,secondary,no,2473,no,no,cellular,8,jul,967.0,3,-1.0,0,unknown,yes
34,self-employed,single,tertiary,no,0,yes,no,unknown,2,jul,48.0,1,422.0,1,success,no
38,management,married,tertiary,no,2656,no,no,cellular,8,jul,230.0,2,-1.0,0,unknown,no
34,services,single,secondary,no,267,no,no,cellular,8,jul,449.0,2,-1.0,0,unknown,yes
53,services,divorced,secondary,no,36,yes,yes,unknown,2,jul,25.0,1,417.0,1,success,yes
23,student,single,secondary,no,1809,no,no,cellular,8,jul,414.0,2,-1.0,0,unknown,yes
29,self-employed,single,tertiary,no,805,no,no,cellular,1,jul,302.0,2,128.0,8,success,no
29,admin.,single,secondary,no,1992,no,no,cellular,8,jul,202.0,1,87.0,2,failure,no
70,retired,divorced,secondary,no,4572,no,no,cellular,8,jul,173.0,11,162.0,5,failure,no
63,retired,married,secondary,no,2896,no,no,cellular,1,jul,304.0,1,119.0,2,success,yes
29,management,single,tertiary,no,502,no,no,cellular,8,jul,968.0,1,87.0,5,failure,yes
37,blue-collar,married,secondary,no,195,yes,no,unknown,1,jul,10.0,1,-1.0,0,unknown,no
80,retired,married,secondary,no,668,no,no,telephone,8,jul,250.0,1,371.0,1,success,yes
19,student,single,secondary,no,526,no,no,cellular,1,jul,174.0,1,199.0,3,failure,no
31,self-employed,married,tertiary,no,2666,no,no,telephone,8,jul,411.0,2,148.0,9,other,yes
32,management,single,tertiary,no,12569,no,no,cellular,1,jul,561.0,2,295.0,2,success,yes
42,technician,married,secondary,no,2152,no,no,cellular,1,jul,113.0,2,93.0,4,failure,no
52,management,divorced,tertiary,no,3,no,no,unknown,1,jul,28.0,1,-1.0,0,unknown,no
29,services,single,secondary,no,0,no,no,unknown,1,jul,12.0,1,514.0,3,failure,no
39,blue-collar,married,primary,no,1,yes,no,unknown,1,jul,165.0,1,745.0,2,failure,no
72,retired,single,tertiary,no,1285,no,no,telephone,1,jul,494.0,4,150.0,9,failure,no
74,retired,divorced,primary,no,29080,no,no,cellular,30,jun,301.0,5,93.0,4,other,yes
39,technician,married,secondary,no,4861,yes,no,telephone,30,jun,119.0,1,183.0,2,other,no
21,student,single,secondary,no,2488,no,no,cellular,30,jun,258.0,6,169.0,3,success,yes
32,technician,single,tertiary,no,4071,no,no,cellular,30,jun,319.0,2,-1.0,0,unknown,yes
43,management,single,tertiary,no,0,no,no,cellular,30,jun,275.0,2,296.0,1,failure,yes
77,retired,married,tertiary,no,1047,no,no,cellular,30,jun,108.0,5,-1.0,0,unknown,no
49,housemaid,married,primary,no,360,no,no,unknown,30,jun,6.0,1,-1.0,0,unknown,no
41,admin.,single,secondary,no,985,yes,no,cellular,30,jun,274.0,2,391.0,11,success,yes
19,student,single,secondary,no,424,no,no,cellular,30,jun,121.0,3,195.0,2,other,no
48,admin.,single,secondary,no,1544,yes,no,telephone,30,jun,263.0,1,450.0,2,failure,yes
33,technician,single,secondary,no,555,no,no,cellular,30,jun,255.0,2,-1.0,0,unknown,no
31,management,single,tertiary,no,1539,yes,no,cellular,30,jun,107.0,2,756.0,2,other,no
32,student,single,tertiary,no,64,no,no,cellular,30,jun,598.0,4,105.0,5,failure,yes
27,student,single,secondary,no,1423,no,no,unknown,29,jun,8.0,1,-1.0,0,unknown,no
44,blue-collar,single,secondary,no,276,yes,no,unknown,29,jun,13.0,1,411.0,6,failure,no
32,technician,divorced,tertiary,no,3255,no,no,cellular,29,jun,167.0,2,-1.0,0,unknown,yes
33,management,single,tertiary,no,718,yes,no,cellular,29,jun,271.0,1,84.0,3,success,yes
33,management,single,tertiary,no,3143,no,no,cellular,29,jun,421.0,2,-1.0,0,unknown,yes
45,technician,married,tertiary,no,2699,yes,no,cellular,29,jun,264.0,4,-1.0,0,unknown,no
50,technician,married,tertiary,no,5114,no,no,telephone,29,jun,286.0,2,153.0,2,other,no
39,management,married,tertiary,no,2939,no,no,cellular,29,jun,385.0,1,165.0,2,success,no
35,unemployed,married,secondary,no,978,no,no,cellular,29,jun,660.0,2,182.0,6,success,yes
29,student,single,secondary,no,808,no,no,cellular,29,jun,189.0,1,362.0,1,other,no
30,student,single,secondary,no,314,no,no,cellular,29,jun,189.0,1,204.0,6,success,no
23,services,single,secondary,no,488,no,no,cellular,29,jun,205.0,1,91.0,3,success,yes
47,admin.,married,secondary,no,0,no,yes,cellular,29,jun,238.0,1,139.0,4,failure,no
41,admin.,married,secondary,no,3126,yes,no,cellular,29,jun,222.0,1,91.0,7,failure,yes
58,blue-collar,married,primary,no,3109,no,no,cellular,29,jun,295.0,1,287.0,4,success,yes
60,retired,married,secondary,no,2060,no,no,cellular,29,jun,135.0,4,95.0,4,failure,no
31,blue-collar,single,secondary,no,54,yes,no,cellular,29,jun,401.0,1,-1.0,0,unknown,yes
60,retired,married,secondary,no,11,no,no,cellular,29,jun,265.0,1,586.0,2,failure,yes
22,housemaid,single,secondary,no,1796,no,no,cellular,28,jun,369.0,3,-1.0,0,unknown,yes
67,retired,married,primary,no,2391,no,no,cellular,28,jun,737.0,6,186.0,10,other,yes
57,unknown,married,primary,no,1884,no,no,telephone,28,jun,133.0,4,-1.0,0,unknown,no
45,management,married,unknown,no,2724,no,no,cellular,28,jun,359.0,2,182.0,1,success,yes
22,student,single,secondary,no,10971,no,no,cellular,28,jun,181.0,2,-1.0,0,unknown,no
31,student,single,tertiary,no,4951,no,no,cellular,28,jun,150.0,3,-1.0,0,unknown,no
49,admin.,single,secondary,no,293,no,no,cellular,28,jun,452.0,1,-1.0,0,unknown,yes
27,student,single,secondary,no,833,no,no,telephone,25,jun,359.0,5,-1.0,0,unknown,no
37,technician,married,tertiary,no,122,no,no,cellular,25,jun,266.0,2,318.0,3,other,yes
68,retired,divorced,primary,no,476,no,no,telephone,28,jun,363.0,1,-1.0,0,unknown,yes
37,services,single,secondary,no,23,yes,no,cellular,28,jun,197.0,1,182.0,1,failure,no
30,blue-collar,single,primary,no,185,no,no,unknown,26,jun,11.0,1,-1.0,0,unknown,no
26,management,single,tertiary,no,222,no,no,cellular,28,jun,247.0,1,63.0,2,success,yes
55,housemaid,divorced,primary,no,976,no,no,cellular,28,jun,345.0,1,94.0,3,other,yes
39,technician,single,tertiary,no,393,no,no,cellular,28,jun,325.0,1,94.0,1,success,yes
29,technician,single,secondary,no,825,no,no,cellular,25,jun,472.0,2,-1.0,0,unknown,yes
57,technician,married,secondary,no,363,no,no,cellular,25,jun,195.0,6,-1.0,0,unknown,no
33,management,single,tertiary,no,794,no,no,unknown,25,jun,12.0,1,-1.0,0,unknown,no
30,technician,single,secondary,no,938,no,no,cellular,25,jun,171.0,1,141.0,3,other,no
36,management,married,tertiary,no,1790,yes,no,cellular,28,jun,132.0,3,392.0,2,other,no
45,technician,married,tertiary,no,1818,yes,yes,cellular,25,jun,427.0,1,142.0,5,success,no
38,management,single,tertiary,no,623,no,no,cellular,28,jun,297.0,4,144.0,4,other,yes
48,management,single,tertiary,no,86,no,no,cellular,28,jun,281.0,3,186.0,6,other,yes
57,unemployed,married,secondary,no,1350,no,no,cellular,25,jun,131.0,1,388.0,1,failure,no
27,blue-collar,single,secondary,no,3145,no,no,cellular,25,jun,374.0,1,179.0,2,success,yes
47,management,single,tertiary,no,334,yes,no,cellular,28,jun,614.0,3,94.0,9,success,yes
72,retired,married,primary,no,0,no,no,cellular,28,jun,348.0,6,94.0,6,failure,no
46,blue-collar,married,primary,no,67,no,no,unknown,24,jun,9.0,1,-1.0,0,unknown,no
31,services,single,secondary,no,334,no,no,unknown,28,jun,54.0,1,-1.0,0,unknown,no
42,technician,divorced,tertiary,no,2611,yes,no,cellular,25,jun,300.0,1,389.0,3,failure,yes
49,management,married,tertiary,no,1167,yes,yes,cellular,25,jun,213.0,6,150.0,8,failure,yes
34,services,married,unknown,no,746,no,no,unknown,27,jun,32.0,1,-1.0,0,unknown,no
35,management,married,tertiary,no,358,no,no,unknown,27,jun,18.0,1,-1.0,0,unknown,no
26,student,single,secondary,no,696,no,no,unknown,24,jun,22.0,1,-1.0,0,unknown,no
37,admin.,single,secondary,no,16,no,no,unknown,24,jun,11.0,1,-1.0,0,unknown,no
37,admin.,divorced,secondary,no,450,yes,yes,unknown,24,jun,15.0,1,-1.0,0,unknown,no
53,blue-collar,married,unknown,no,960,no,yes,unknown,24,jun,180.0,1,687.0,2,other,no
40,technician,married,secondary,no,697,no,no,cellular,24,jun,220.0,2,219.0,2,other,no
21,student,single,unknown,no,762,no,no,cellular,24,jun,288.0,1,-1.0,0,unknown,no
31,technician,married,tertiary,no,3338,yes,no,cellular,24,jun,122.0,2,185.0,2,success,no
27,management,single,tertiary,no,6791,no,no,cellular,24,jun,136.0,5,94.0,30,failure,no
35,management,married,tertiary,no,1870,yes,no,cellular,24,jun,134.0,1,386.0,1,failure,no
30,technician,single,secondary,no,254,yes,yes,cellular,24,jun,167.0,3,416.0,2,unknown,no
24,student,single,unknown,no,1082,no,no,cellular,24,jun,185.0,1,-1.0,0,unknown,no
37,self-employed,single,tertiary,no,1188,no,no,cellular,24,jun,310.0,1,-1.0,0,unknown,yes
75,retired,married,secondary,no,468,no,no,telephone,24,jun,316.0,1,-1.0,0,unknown,no
43,services,married,secondary,no,774,no,no,cellular,24,jun,482.0,1,91.0,2,success,yes
33,management,single,tertiary,no,224,no,no,cellular,23,jun,342.0,2,107.0,2,success,yes
25,student,single,secondary,no,1957,no,no,cellular,24,jun,1207.0,4,385.0,1,failure,yes
59,management,married,tertiary,no,5397,no,no,cellular,23,jun,671.0,3,-1.0,0,unknown,yes
34,student,single,unknown,no,5969,no,no,cellular,23,jun,442.0,2,292.0,10,failure,no
36,management,single,tertiary,no,538,no,no,cellular,23,jun,339.0,1,183.0,5,success,yes
32,technician,married,tertiary,no,903,yes,no,cellular,23,jun,181.0,1,320.0,1,other,no
30,blue-collar,single,secondary,no,315,no,no,cellular,23,jun,1407.0,1,-1.0,0,unknown,yes
64,retired,divorced,primary,no,109,no,no,cellular,23,jun,706.0,1,225.0,2,success,yes
32,management,married,tertiary,no,913,yes,no,cellular,23,jun,883.0,1,674.0,4,failure,no
52,management,married,unknown,no,1708,no,no,telephone,23,jun,193.0,1,145.0,3,failure,no
