age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
38,admin.,married,secondary,,676,yes,yes,telephone,7,apr,174,2,-1,0,unknown,no
31,services,single,secondary,,281,yes,no,cellular,17,jul,348,1,-1,0,unknown,no
48,blue-collar,married,primary,,246,yes,yes,cellular,18,nov,79,1,-1,0,unknown,no
39,entrepreneur,married,tertiary,,739,yes,no,unknown,16,may,252,1,-1,0,unknown,no
42,entrepreneur,married,secondary,,0,no,yes,unknown,11,jun,80,2,-1,0,unknown,no
30,entrepreneur,married,secondary,,643,no,no,telephone,29,jul,283,6,-1,0,unknown,no
35,entrepreneur,married,tertiary,,-2,yes,yes,cellular,7,aug,100,2,-1,0,unknown,no
61,retired,married,secondary,,506,no,no,cellular,14,oct,157,1,-1,0,unknown,yes
32,technician,married,tertiary,,78,no,no,unknown,9,jun,39,1,-1,0,unknown,no
31,management,single,tertiary,,2629,no,no,unknown,19,jun,55,4,-1,0,unknown,no
31,blue-collar,married,secondary,,456,no,yes,cellular,17,nov,167,2,-1,0,unknown,no
41,services,married,secondary,,2515,no,no,cellular,7,aug,1223,4,-1,0,unknown,yes
25,blue-collar,married,primary,,1043,yes,no,telephone,2,feb,453,1,-1,0,unknown,no
39,services,divorced,primary,,1074,yes,yes,cellular,17,nov,137,1,-1,0,unknown,no
53,housemaid,married,primary,,290,no,no,telephone,29,jul,259,1,-1,0,unknown,no
52,technician,married,secondary,,69,yes,no,unknown,17,may,91,3,-1,0,unknown,no
54,services,married,secondary,,3298,yes,no,unknown,7,may,310,2,-1,0,unknown,yes
41,technician,divorced,secondary,,1083,no,no,cellular,17,jul,211,2,-1,0,unknown,no
50,blue-collar,married,secondary,,720,yes,yes,telephone,30,jul,238,3,-1,0,unknown,no
44,admin.,married,secondary,,5335,yes,no,unknown,5,jun,31,1,-1,0,unknown,no
30,unemployed,single,secondary,,-350,yes,yes,cellular,18,jul,19,1,-1,0,unknown,no
28,student,single,primary,,47,no,no,cellular,19,aug,182,4,-1,0,unknown,no
28,management,single,tertiary,,1441,no,no,cellular,14,dec,148,1,-1,0,unknown,yes
60,retired,divorced,primary,,1707,no,no,cellular,25,feb,190,1,-1,0,unknown,no
50,management,married,tertiary,,2358,yes,no,unknown,15,may,693,2,-1,0,unknown,no
39,housemaid,married,primary,,424,no,no,cellular,4,aug,638,1,-1,0,unknown,no
44,management,married,secondary,,922,no,yes,cellular,25,aug,47,4,-1,0,unknown,no
50,blue-collar,married,primary,,1381,yes,no,unknown,14,may,150,2,-1,0,unknown,no
30,technician,married,secondary,,67,yes,no,cellular,12,may,205,1,-1,0,unknown,no
26,management,married,secondary,,1359,yes,no,unknown,12,may,136,3,-1,0,unknown,no
48,technician,divorced,secondary,,678,yes,no,cellular,22,jul,470,2,-1,0,unknown,no
49,admin.,married,primary,,0,no,no,cellular,14,apr,347,2,-1,0,unknown,yes
36,management,single,tertiary,,0,no,no,cellular,14,aug,157,2,-1,0,unknown,no
32,management,married,tertiary,,2554,yes,no,cellular,28,aug,17,21,-1,0,unknown,no
42,technician,married,secondary,,1745,no,no,cellular,25,aug,93,2,-1,0,unknown,no
58,technician,married,secondary,,4108,no,yes,cellular,13,aug,66,1,-1,0,unknown,no
46,services,married,secondary,,804,yes,no,unknown,8,may,175,5,-1,0,unknown,no
38,management,single,tertiary,,2512,yes,no,unknown,15,may,123,2,-1,0,unknown,no
38,blue-collar,married,primary,,-346,yes,yes,unknown,3,jun,88,2,-1,0,unknown,no
47,technician,single,tertiary,,194,no,no,cellular,16,sep,59,1,-1,0,unknown,yes
34,management,divorced,tertiary,,1334,no,no,cellular,25,aug,273,2,-1,0,unknown,yes
44,management,married,tertiary,,260,no,no,cellular,6,feb,24,10,-1,0,unknown,no
35,technician,single,secondary,,0,yes,no,cellular,13,may,40,1,-1,0,unknown,no
38,entrepreneur,married,secondary,,345,no,yes,unknown,25,jun,96,2,-1,0,unknown,no
52,unemployed,married,secondary,,3070,yes,no,unknown,26,may,150,1,-1,0,unknown,no
43,management,married,tertiary,,9,no,no,cellular,12,jan,376,1,261,1,other,yes
54,retired,divorced,primary,,206,no,no,cellular,14,aug,106,5,-1,0,unknown,no
38,services,divorced,secondary,,1946,yes,no,unknown,11,jun,506,1,-1,0,unknown,no
48,blue-collar,divorced,secondary,,111,yes,yes,unknown,20,jun,159,2,-1,0,unknown,no
37,technician,single,secondary,,10,yes,no,unknown,7,may,287,3,-1,0,unknown,no
54,management,married,tertiary,,1813,no,no,cellular,6,aug,115,1,-1,0,unknown,no
29,management,married,tertiary,,-1161,no,yes,unknown,6,jun,185,2,-1,0,unknown,no
55,management,married,tertiary,,5421,no,no,unknown,17,jun,71,2,-1,0,unknown,no
61,blue-collar,married,primary,,1416,yes,no,telephone,30,apr,126,1,252,1,other,yes
47,technician,married,secondary,,2129,no,no,telephone,17,feb,154,1,265,4,failure,yes
26,services,single,secondary,,0,no,no,cellular,22,aug,200,2,-1,0,unknown,no
32,blue-collar,single,primary,,124,yes,no,unknown,12,may,171,1,-1,0,unknown,no
30,services,married,secondary,,2665,no,yes,cellular,25,jul,132,1,-1,0,unknown,no
38,services,married,secondary,,1503,no,yes,cellular,5,feb,731,2,-1,0,unknown,no
35,technician,married,secondary,,1811,yes,yes,cellular,7,apr,82,1,-1,0,unknown,no
74,retired,married,primary,,-1620,no,no,cellular,29,jan,136,2,-1,0,unknown,no
56,retired,married,primary,,5670,yes,yes,cellular,16,apr,214,2,-1,0,unknown,no
44,management,single,secondary,,1409,no,no,cellular,3,jul,324,1,-1,0,unknown,no
48,management,married,tertiary,,317,no,no,cellular,22,aug,106,4,-1,0,unknown,no
48,admin.,divorced,secondary,,-46,yes,no,telephone,16,jul,82,2,-1,0,unknown,no
29,services,married,secondary,,310,no,no,cellular,30,jul,272,2,-1,0,unknown,no
43,technician,married,secondary,,195,no,no,unknown,8,may,73,3,-1,0,unknown,no
57,management,married,tertiary,,1529,yes,no,unknown,29,may,318,1,-1,0,unknown,no
52,technician,divorced,secondary,,323,no,no,cellular,29,aug,187,5,-1,0,unknown,no
49,retired,married,primary,,249,no,no,cellular,21,aug,204,3,-1,0,unknown,no
25,student,single,secondary,,-39,no,no,unknown,19,jun,25,11,-1,0,unknown,no
30,admin.,single,secondary,,5425,yes,no,cellular,6,aug,56,2,-1,0,unknown,no
33,services,married,secondary,,2931,no,no,unknown,16,may,76,3,-1,0,unknown,no
46,unemployed,married,primary,,887,no,no,unknown,15,may,73,1,-1,0,unknown,no
37,management,married,tertiary,,259,yes,no,unknown,12,may,399,5,-1,0,unknown,no
34,management,single,tertiary,,-835,no,yes,cellular,22,aug,159,7,-1,0,unknown,no
47,management,married,secondary,,1167,yes,yes,cellular,11,jul,73,1,-1,0,unknown,no
53,technician,married,secondary,,501,no,yes,unknown,29,may,210,2,-1,0,unknown,no
35,management,married,tertiary,,5,no,yes,cellular,27,aug,188,4,-1,0,unknown,no
32,blue-collar,married,primary,,1298,yes,yes,cellular,13,aug,13,3,-1,0,unknown,no
57,retired,married,secondary,,1335,no,no,cellular,4,may,22,3,343,3,other,no
45,services,married,primary,,1474,no,yes,cellular,16,feb,48,2,-1,0,unknown,no
35,management,divorced,tertiary,,4167,no,no,cellular,8,aug,473,4,-1,0,unknown,no
34,self-employed,married,secondary,,365,yes,no,unknown,20,may,160,1,-1,0,unknown,yes
38,technician,married,tertiary,,1048,no,no,cellular,28,jan,397,1,-1,0,unknown,no
55,blue-collar,married,primary,,613,yes,no,cellular,14,may,601,2,-1,0,unknown,no
59,retired,married,secondary,,358,no,no,telephone,7,aug,126,1,-1,0,unknown,no
50,technician,married,secondary,,0,no,no,unknown,16,jun,305,2,-1,0,unknown,no
57,management,married,tertiary,,0,no,no,cellular,17,nov,86,3,220,6,other,no
30,admin.,single,unknown,,356,no,no,cellular,8,aug,264,2,-1,0,unknown,no
34,management,single,tertiary,,41,yes,no,cellular,17,nov,220,2,-1,0,unknown,no
33,blue-collar,married,primary,,169,yes,no,cellular,9,jul,203,2,-1,0,unknown,no
34,admin.,married,secondary,,511,yes,no,unknown,12,may,201,1,-1,0,unknown,no
48,admin.,married,secondary,,1680,no,no,cellular,11,feb,136,1,-1,0,unknown,no
50,technician,married,secondary,,2648,no,no,telephone,1,jul,135,1,148,3,failure,no
33,technician,single,secondary,,982,yes,no,telephone,12,may,164,2,-1,0,unknown,no
36,management,married,unknown,,485,yes,no,cellular,20,nov,64,1,-1,0,unknown,no
35,management,single,tertiary,,1083,no,no,cellular,12,aug,136,2,-1,0,unknown,no
31,management,single,tertiary,,556,yes,no,cellular,16,may,4,9,-1,0,unknown,no
37,admin.,married,secondary,,495,yes,no,unknown,15,may,368,1,-1,0,unknown,no
34,services,married,secondary,,-492,yes,no,unknown,9,may,115,1,-1,0,unknown,no
31,management,married,secondary,,-294,no,no,cellular,29,jan,635,1,-1,0,unknown,no
46,blue-collar,married,secondary,,505,no,no,cellular,4,feb,94,1,-1,0,unknown,no
38,management,single,tertiary,,1333,no,no,telephone,12,may,27,11,93,1,success,yes
42,entrepreneur,married,tertiary,,1506,yes,no,cellular,28,jan,195,1,-1,0,unknown,no
51,unemployed,married,secondary,,2974,yes,yes,unknown,27,may,238,4,-1,0,unknown,no
44,blue-collar,married,secondary,,3876,no,no,cellular,17,apr,109,1,167,2,failure,no
45,entrepreneur,married,tertiary,,178,yes,no,cellular,14,jul,854,8,-1,0,unknown,no
42,admin.,married,secondary,,2913,no,no,telephone,6,feb,73,2,-1,0,unknown,no
53,blue-collar,divorced,secondary,,3934,yes,no,cellular,2,feb,102,1,-1,0,unknown,no
33,management,single,tertiary,,599,no,no,telephone,18,nov,178,1,-1,0,unknown,no
37,entrepreneur,married,unknown,,208,yes,no,unknown,5,may,53,1,-1,0,unknown,no
41,management,single,tertiary,,3112,yes,no,cellular,22,jul,325,1,-1,0,unknown,no
40,management,married,tertiary,,0,no,yes,unknown,17,jun,39,2,-1,0,unknown,no
47,admin.,married,primary,,1446,no,no,cellular,22,jul,338,1,-1,0,unknown,no
59,retired,married,tertiary,,349,no,yes,unknown,11,jun,108,1,-1,0,unknown,yes
22,management,single,tertiary,,5000,yes,no,unknown,29,may,37,4,-1,0,unknown,no
45,technician,married,secondary,,0,yes,yes,unknown,28,may,180,2,-1,0,unknown,no
51,management,single,tertiary,,1704,no,no,cellular,12,aug,58,3,-1,0,unknown,no
32,blue-collar,married,primary,,3365,yes,no,telephone,11,jul,345,6,-1,0,unknown,no
54,admin.,married,secondary,,27,no,no,cellular,28,aug,23,4,186,2,failure,no
31,management,married,tertiary,,468,yes,no,telephone,13,may,85,2,-1,0,unknown,no
48,services,married,secondary,,3450,yes,no,unknown,20,may,83,1,-1,0,unknown,no
25,management,single,tertiary,,4179,yes,no,unknown,29,may,137,3,-1,0,unknown,no
43,admin.,single,secondary,,495,no,no,unknown,19,jun,51,1,-1,0,unknown,no
50,blue-collar,married,primary,,392,yes,no,unknown,7,may,78,1,-1,0,unknown,no
44,admin.,married,secondary,,1199,yes,no,unknown,23,may,60,1,-1,0,unknown,no
61,technician,married,secondary,,206,no,no,cellular,21,aug,286,3,-1,0,unknown,no
38,admin.,single,secondary,,-98,yes,no,unknown,20,may,85,2,-1,0,unknown,no
29,self-employed,single,tertiary,,215,yes,yes,cellular,22,jul,290,3,-1,0,unknown,no
37,entrepreneur,married,tertiary,,12012,no,no,cellular,22,aug,558,3,-1,0,unknown,no
59,retired,married,primary,,942,no,no,cellular,20,apr,574,1,99,2,failure,yes
27,admin.,single,tertiary,,309,no,no,cellular,16,jul,318,2,-1,0,unknown,no
71,retired,married,secondary,,559,no,no,cellular,12,feb,311,2,-1,0,unknown,no
35,management,married,tertiary,,1077,no,no,cellular,10,jul,216,1,176,2,failure,yes
80,retired,married,tertiary,,-358,no,no,cellular,14,aug,286,1,-1,0,unknown,no
57,retired,married,tertiary,,51,yes,no,unknown,11,jun,280,1,-1,0,unknown,no
43,entrepreneur,married,tertiary,,1088,no,no,cellular,18,may,245,1,-1,0,unknown,no
56,unemployed,married,secondary,,179,yes,no,unknown,4,jun,238,1,-1,0,unknown,no
30,entrepreneur,married,secondary,,-180,yes,yes,telephone,17,apr,92,2,12,1,other,no
53,management,married,tertiary,,307,yes,no,cellular,29,jan,120,2,34,4,failure,no
55,housemaid,married,primary,,487,yes,yes,unknown,13,may,244,1,-1,0,unknown,no
39,blue-collar,married,secondary,,393,no,no,unknown,21,may,389,1,-1,0,unknown,no
49,technician,married,secondary,,341,yes,no,unknown,6,may,566,2,-1,0,unknown,no
40,retired,married,primary,,2850,no,yes,cellular,17,nov,119,2,292,1,other,no
59,retired,married,secondary,,10,no,yes,telephone,6,may,1036,1,305,1,failure,yes
47,management,married,tertiary,,3546,yes,no,cellular,8,may,90,2,-1,0,unknown,no
39,admin.,married,secondary,,2109,no,no,cellular,28,jan,311,3,-1,0,unknown,no
40,management,single,tertiary,,2179,yes,no,cellular,4,nov,249,1,92,2,success,no
35,blue-collar,single,secondary,,-141,yes,no,unknown,19,may,135,4,-1,0,unknown,no
33,blue-collar,divorced,secondary,,1687,yes,no,cellular,11,may,198,1,-1,0,unknown,no
26,admin.,single,secondary,,-76,no,yes,unknown,19,jun,484,2,-1,0,unknown,no
26,blue-collar,single,secondary,,0,no,yes,telephone,20,jul,150,1,-1,0,unknown,no
72,retired,married,secondary,,2727,no,no,cellular,20,nov,357,3,-1,0,unknown,no
39,services,married,secondary,,528,no,no,cellular,17,nov,42,1,-1,0,unknown,no
35,housemaid,married,secondary,,157,no,no,cellular,7,oct,50,1,-1,0,unknown,no
35,blue-collar,married,primary,,-94,yes,no,cellular,9,sep,126,6,-1,0,unknown,yes
29,admin.,divorced,secondary,,1,yes,yes,cellular,18,may,254,1,370,5,other,no
30,management,married,tertiary,,-204,no,no,cellular,20,aug,385,4,-1,0,unknown,no
28,management,single,tertiary,,12114,no,no,cellular,8,aug,61,6,-1,0,unknown,no
41,management,single,tertiary,,4188,no,no,unknown,18,jun,151,1,-1,0,unknown,no
54,admin.,married,secondary,,307,no,no,telephone,2,feb,101,2,-1,0,unknown,no
37,admin.,single,secondary,,6275,yes,no,cellular,4,feb,129,2,-1,0,unknown,no
39,management,divorced,unknown,,1,yes,no,cellular,30,apr,131,1,-1,0,unknown,no
54,management,married,tertiary,,17341,no,no,cellular,29,mar,241,2,-1,0,unknown,no
53,blue-collar,single,primary,,873,yes,no,cellular,5,may,570,1,-1,0,unknown,no
30,technician,single,secondary,,1397,no,no,cellular,30,apr,211,1,174,1,other,yes
33,management,married,tertiary,,102,yes,no,cellular,17,apr,105,1,-1,0,unknown,no
41,services,single,secondary,,2342,yes,no,cellular,21,jul,168,1,-1,0,unknown,no
29,technician,single,tertiary,,1354,yes,yes,unknown,30,may,1136,1,-1,0,unknown,yes
47,admin.,married,secondary,,69,yes,no,unknown,5,jun,150,2,-1,0,unknown,no
34,blue-collar,married,primary,,199,yes,yes,cellular,15,may,78,2,-1,0,unknown,no
48,management,divorced,tertiary,,597,no,no,cellular,8,aug,157,2,-1,0,unknown,no
57,retired,married,secondary,,1210,yes,no,cellular,7,apr,84,2,261,12,failure,no
41,management,single,tertiary,,332,yes,no,cellular,15,apr,145,2,213,4,failure,no
33,blue-collar,divorced,primary,,3467,no,no,cellular,16,jul,335,1,-1,0,unknown,no
35,services,single,primary,,246,no,no,cellular,30,jan,75,1,-1,0,unknown,no
48,blue-collar,married,primary,,-22,yes,no,unknown,19,may,490,1,-1,0,unknown,no
31,management,married,tertiary,,17,no,no,telephone,18,sep,209,3,-1,0,unknown,no
58,retired,married,secondary,,8429,yes,no,unknown,11,jun,365,3,-1,0,unknown,yes
49,management,single,tertiary,,3880,no,no,unknown,17,jun,12,5,-1,0,unknown,no
54,admin.,married,secondary,,2450,no,no,unknown,17,jun,81,4,-1,0,unknown,no
66,retired,married,secondary,,191,no,no,unknown,9,jun,72,1,-1,0,unknown,no
44,technician,married,secondary,,1129,no,no,cellular,22,aug,169,8,-1,0,unknown,no
33,blue-collar,single,secondary,,0,yes,no,unknown,26,may,224,1,-1,0,unknown,no
47,blue-collar,married,primary,,-143,no,yes,cellular,2,feb,583,1,-1,0,unknown,yes
48,admin.,divorced,secondary,,2003,no,no,telephone,8,jul,289,1,-1,0,unknown,no
48,management,married,unknown,,3598,no,no,cellular,20,nov,206,1,-1,0,unknown,no
30,management,married,tertiary,,23,yes,no,cellular,23,may,124,3,-1,0,unknown,yes
38,entrepreneur,married,tertiary,,19,yes,no,unknown,8,may,70,2,-1,0,unknown,no
57,housemaid,married,unknown,,262,yes,yes,unknown,23,may,161,2,-1,0,unknown,no
43,blue-collar,married,secondary,,-18,no,no,cellular,16,aug,668,6,-1,0,unknown,yes
32,management,married,tertiary,,0,yes,no,cellular,22,jul,53,4,-1,0,unknown,no
48,management,married,tertiary,,6,yes,yes,unknown,6,may,229,1,-1,0,unknown,no
64,retired,married,secondary,,814,no,no,cellular,27,aug,134,6,-1,0,unknown,no
31,management,married,tertiary,,508,no,no,cellular,6,aug,171,2,-1,0,unknown,no
39,management,married,tertiary,,3949,yes,no,cellular,20,apr,132,2,117,5,success,no
32,admin.,single,secondary,,141,yes,no,cellular,30,may,473,2,-1,0,unknown,yes
39,admin.,married,secondary,,1532,yes,yes,cellular,20,apr,40,5,-1,0,unknown,no
36,blue-collar,married,secondary,,3555,no,no,cellular,21,nov,386,1,-1,0,unknown,no
44,blue-collar,married,secondary,,778,no,no,cellular,11,aug,159,1,-1,0,unknown,no
52,technician,married,tertiary,,417,no,no,unknown,4,jun,257,1,-1,0,unknown,no
29,admin.,married,tertiary,,740,yes,yes,cellular,2,aug,131,1,-1,0,unknown,no
30,services,single,secondary,,1487,yes,no,unknown,17,jun,106,5,-1,0,unknown,no
42,unemployed,married,secondary,,1349,yes,yes,cellular,8,may,38,2,182,1,success,no
31,technician,single,tertiary,,5123,no,no,cellular,21,nov,30,4,-1,0,unknown,no
48,technician,divorced,secondary,,-247,yes,no,cellular,12,may,409,1,-1,0,unknown,no
30,blue-collar,married,secondary,,195,yes,no,unknown,7,may,126,1,-1,0,unknown,no
45,admin.,single,secondary,,0,yes,no,cellular,18,nov,74,2,-1,0,unknown,no
59,retired,married,secondary,,4404,no,no,unknown,20,jun,24,8,-1,0,unknown,no
56,management,married,tertiary,,37,yes,no,unknown,26,may,212,2,-1,0,unknown,no
39,blue-collar,single,secondary,,503,yes,yes,cellular,14,aug,277,2,-1,0,unknown,yes
31,blue-collar,single,primary,,146,yes,yes,cellular,11,jul,584,1,-1,0,unknown,no
28,technician,single,secondary,,196,no,no,cellular,7,jul,139,1,-1,0,unknown,no
31,technician,married,secondary,,2220,no,no,cellular,21,aug,325,2,-1,0,unknown,no
58,technician,married,secondary,,1481,yes,no,cellular,11,aug,136,7,-1,0,unknown,no
57,admin.,married,unknown,,323,no,no,cellular,19,oct,202,2,-1,0,unknown,no
57,management,married,tertiary,,180,no,yes,cellular,29,jul,48,3,-1,0,unknown,no
28,services,single,secondary,,151,yes,yes,cellular,24,jul,273,2,-1,0,unknown,no
55,blue-collar,married,primary,,890,yes,no,unknown,13,may,425,1,-1,0,unknown,no
50,management,married,tertiary,,3530,yes,no,unknown,27,may,119,1,-1,0,unknown,no
20,management,single,secondary,,2007,no,no,unknown,9,jun,166,1,-1,0,unknown,no
28,admin.,single,secondary,,640,no,no,cellular,5,aug,561,1,218,5,failure,yes
45,management,married,tertiary,,442,yes,no,unknown,8,may,124,7,-1,0,unknown,no
43,management,married,tertiary,,186,no,no,cellular,25,jul,465,2,91,2,failure,no
63,retired,married,primary,,-241,no,no,cellular,21,aug,182,1,-1,0,unknown,no
59,admin.,married,secondary,,9667,no,no,cellular,8,aug,106,2,-1,0,unknown,no
44,admin.,married,secondary,,0,yes,no,unknown,6,may,151,1,-1,0,unknown,no
46,blue-collar,married,secondary,,1036,yes,no,cellular,25,jul,36,2,-1,0,unknown,no
36,housemaid,married,primary,,508,yes,no,cellular,7,may,142,4,-1,0,unknown,no
57,management,married,secondary,,-229,yes,yes,cellular,6,may,166,1,-1,0,unknown,no
36,housemaid,married,secondary,,-384,yes,no,unknown,9,may,85,2,-1,0,unknown,no
34,management,married,secondary,,592,no,no,cellular,21,jul,216,1,-1,0,unknown,yes
45,services,married,secondary,,3661,no,no,cellular,18,aug,91,2,-1,0,unknown,no
57,admin.,married,secondary,,2539,no,no,cellular,7,jul,248,1,-1,0,unknown,no
55,blue-collar,married,primary,,1043,no,no,cellular,7,aug,114,2,-1,0,unknown,no
25,blue-collar,single,primary,,426,yes,no,unknown,26,may,67,3,-1,0,unknown,no
21,student,single,secondary,,5141,no,no,cellular,5,feb,166,2,-1,0,unknown,no
33,services,married,unknown,,3185,yes,no,telephone,22,jul,89,2,-1,0,unknown,no
42,technician,single,secondary,,260,no,no,cellular,5,aug,235,3,-1,0,unknown,no
77,retired,married,primary,,-238,no,no,unknown,9,jun,305,1,-1,0,unknown,no
42,blue-collar,married,primary,,491,yes,no,unknown,13,may,120,4,-1,0,unknown,no
32,blue-collar,married,secondary,,180,no,no,unknown,9,may,152,2,-1,0,unknown,no
32,admin.,married,tertiary,,2138,no,no,cellular,21,nov,32,1,-1,0,unknown,no
43,admin.,single,secondary,,66,no,no,cellular,28,aug,97,8,-1,0,unknown,no
40,blue-collar,married,secondary,,146,no,no,cellular,25,aug,128,2,-1,0,unknown,no
57,management,married,tertiary,,3345,no,no,cellular,30,jul,46,2,-1,0,unknown,no
31,management,married,tertiary,,647,no,no,unknown,17,jun,263,8,-1,0,unknown,no
26,management,married,tertiary,,705,yes,no,cellular,22,may,73,2,-1,0,unknown,yes
48,services,married,secondary,,2245,yes,no,unknown,17,jun,570,2,-1,0,unknown,no
30,management,married,tertiary,,0,no,no,cellular,20,aug,95,6,-1,0,unknown,no
51,admin.,single,secondary,,7,yes,no,cellular,21,jul,102,5,-1,0,unknown,no
44,management,married,tertiary,,149,yes,no,unknown,19,jun,161,1,-1,0,unknown,no
34,technician,single,secondary,,4194,no,no,cellular,5,feb,190,4,-1,0,unknown,no
35,entrepreneur,married,secondary,,122,no,yes,cellular,6,aug,207,4,-1,0,unknown,no
54,technician,married,secondary,,598,yes,no,unknown,8,may,280,1,-1,0,unknown,no
70,retired,married,secondary,,287,no,yes,cellular,29,jan,34,1,-1,0,unknown,no
41,management,married,tertiary,,5959,no,no,cellular,5,aug,290,1,-1,0,unknown,no
51,technician,married,unknown,,688,no,no,telephone,2,jun,73,2,-1,0,unknown,no
41,admin.,married,secondary,,823,yes,no,cellular,14,aug,139,1,-1,0,unknown,no
49,management,married,tertiary,,221,yes,yes,unknown,15,may,77,1,-1,0,unknown,no
43,blue-collar,married,secondary,,-219,no,no,unknown,6,may,274,1,-1,0,unknown,no
31,blue-collar,single,secondary,,-349,yes,no,unknown,29,may,1323,4,-1,0,unknown,no
50,management,married,tertiary,,0,no,no,cellular,6,aug,230,2,-1,0,unknown,no
41,technician,married,secondary,,160,no,no,cellular,3,feb,153,1,716,7,failure,no
37,blue-collar,married,primary,,150,yes,yes,unknown,4,jun,36,3,-1,0,unknown,no
38,services,married,secondary,,4738,no,yes,cellular,30,jan,303,1,-1,0,unknown,no
58,technician,married,secondary,,38,no,no,cellular,12,aug,115,1,181,4,success,yes
44,blue-collar,single,secondary,,6,yes,yes,cellular,5,may,320,2,-1,0,unknown,no
49,retired,married,secondary,,108,no,no,cellular,7,aug,77,2,206,5,failure,yes
58,management,married,secondary,,5937,no,no,cellular,2,jul,143,4,-1,0,unknown,no
38,technician,married,tertiary,,294,yes,no,cellular,17,apr,624,2,-1,0,unknown,no
31,management,married,secondary,,14187,yes,no,telephone,16,jul,122,2,-1,0,unknown,no
34,services,married,tertiary,,0,no,no,cellular,19,aug,156,3,-1,0,unknown,no
45,housemaid,married,primary,,2187,no,no,cellular,28,jul,1173,4,-1,0,unknown,yes
36,management,married,tertiary,,-18,no,no,unknown,12,may,92,1,-1,0,unknown,no
52,services,married,primary,,975,yes,no,cellular,18,nov,102,1,-1,0,unknown,no
45,services,married,secondary,,1388,no,no,cellular,23,mar,507,1,-1,0,unknown,yes
59,management,married,tertiary,,516,no,yes,unknown,18,jun,241,1,-1,0,unknown,no
60,retired,married,secondary,,94,no,yes,telephone,16,jul,430,1,-1,0,unknown,no
50,technician,married,secondary,,88,yes,no,cellular,21,nov,343,1,-1,0,unknown,no
27,technician,single,tertiary,,155,yes,no,unknown,29,may,259,2,-1,0,unknown,no
50,housemaid,married,primary,,972,no,no,cellular,7,jul,155,6,-1,0,unknown,no
51,technician,married,secondary,,0,no,yes,cellular,31,jul,94,6,-1,0,unknown,no
33,technician,married,secondary,,-287,yes,yes,cellular,21,nov,56,4,-1,0,unknown,no
35,self-employed,divorced,tertiary,,178,no,no,unknown,17,jun,234,1,-1,0,unknown,no
59,retired,married,primary,,1791,no,no,telephone,17,apr,71,1,143,1,failure,yes
41,management,married,tertiary,,633,yes,no,cellular,12,may,41,1,-1,0,unknown,no
32,management,married,tertiary,,7,yes,no,cellular,18,may,192,4,-1,0,unknown,no
43,blue-collar,married,primary,,604,yes,no,cellular,7,may,192,5,350,4,failure,no
30,admin.,married,secondary,,198,yes,no,cellular,14,jul,125,2,-1,0,unknown,no
42,blue-collar,single,secondary,,231,yes,no,unknown,20,jun,15,16,-1,0,unknown,no
26,blue-collar,divorced,secondary,,0,yes,no,unknown,26,may,78,1,-1,0,unknown,no
39,management,single,tertiary,,769,no,no,cellular,20,aug,125,3,-1,0,unknown,no
39,admin.,married,secondary,,303,yes,no,cellular,15,may,79,3,-1,0,unknown,no
37,blue-collar,married,primary,,0,yes,no,cellular,17,apr,558,1,-1,0,unknown,no
30,admin.,single,secondary,,102,yes,no,unknown,27,may,179,1,-1,0,unknown,no
51,blue-collar,married,primary,,171,yes,no,cellular,20,apr,236,4,222,1,failure,no
40,blue-collar,married,primary,,10987,yes,no,unknown,6,may,29,3,-1,0,unknown,no
41,technician,married,tertiary,,2280,yes,no,unknown,30,may,168,3,-1,0,unknown,no
38,management,married,tertiary,,4620,yes,no,unknown,5,may,111,1,-1,0,unknown,no
46,housemaid,single,secondary,,2140,no,no,cellular,19,aug,92,1,-1,0,unknown,no
41,entrepreneur,married,tertiary,,81,yes,no,telephone,20,apr,185,1,-1,0,unknown,no
45,unemployed,married,secondary,,533,yes,no,cellular,25,aug,187,1,-1,0,unknown,no
38,admin.,married,secondary,,791,yes,no,unknown,5,may,171,1,-1,0,unknown,no
39,admin.,married,secondary,,-107,no,no,unknown,14,may,209,2,-1,0,unknown,no
46,admin.,married,secondary,,-393,no,yes,cellular,30,jul,189,2,-1,0,unknown,no
26,management,single,tertiary,,572,no,no,telephone,22,jul,98,2,-1,0,unknown,yes
42,admin.,divorced,primary,,1530,no,no,cellular,26,aug,108,4,-1,0,unknown,no
37,entrepreneur,married,tertiary,,-380,no,yes,unknown,9,jun,211,3,-1,0,unknown,no
27,management,single,unknown,,3702,yes,no,cellular,13,may,259,3,-1,0,unknown,no
58,technician,married,tertiary,,51,yes,no,cellular,14,aug,139,3,-1,0,unknown,no
54,services,divorced,secondary,,2495,yes,no,unknown,13,may,148,3,-1,0,unknown,no
47,services,single,unknown,,24,no,no,unknown,5,jun,155,5,-1,0,unknown,no
43,entrepreneur,married,unknown,,2152,no,no,cellular,8,may,306,1,328,5,other,no
32,management,married,tertiary,,2832,no,no,cellular,11,aug,48,1,288,2,failure,no
26,services,single,secondary,,441,yes,yes,cellular,17,apr,183,1,93,5,failure,no
45,entrepreneur,married,tertiary,,668,no,no,cellular,7,aug,289,2,-1,0,unknown,no
46,blue-collar,married,primary,,2134,yes,no,cellular,10,sep,177,1,-1,0,unknown,yes
